plate,state,license_type,summons_number,issue_date,violation_time,violation,fine_amount,penalty_amount,interest_amount,reduction_amount,payment_amount,amount_due,precinct,county,issuing_agency,violation_status,judgment_entry_date
KYJ5095,NY,PAS,4939207031,2025-03-06,01:53P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
FLX5509,NY,PAS,4939207596,2025-03-06,01:58P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
T800426C,NY,OMT,5701185760,2024-11-14,10:26A,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,Manhattan,TRANSIT AUTHORITY,UNKNOWN,
LNJ7726,NY,PAS,5701185590,2024-11-14,10:18A,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
KDP6394,NY,PAS,5701185539,2024-11-14,10:10A,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
1EY8008,MD,PAS,8888693233,2022-07-09,UNKNOWN,UNKNOWN,59.94399185336049,4.760692464358452,1.0263034623217924,1.8407230142566193,63.7833401221996,0.10692464358452139,,UNKNOWN,UNKNOWN,UNKNOWN,
LAC2284,NY,PAS,4938016722,2025-02-23,02:32P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LVT4516,NY,PAS,4049629616,2025-11-18,07:25P,BUS LANE VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Manhattan,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LJW6656,NY,PAS,4966011863,2025-09-24,03:03P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
HND1103,NY,PAS,4965844221,2025-09-23,05:59P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,25.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LSE8809,NY,PAS,4939785634,2025-03-11,01:00P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
GYW7393,NY,PAS,4939207365,2025-03-06,01:56P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
GCN7043,NY,PAS,4931802242,2024-12-29,11:54A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
JBT6542,NY,PAS,4939207584,2025-03-06,01:58P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
ZKN4031,NY,PAS,2023712592,2025-04-11,08:16A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,076,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
RJS3626,NC,PAS,2023734770,2025-04-15,10:27A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,045,Bronx,DEPARTMENT OF SANITATION,UNKNOWN,
J45902T,NJ,PAS,8888694651,2022-07-14,UNKNOWN,UNKNOWN,59.94399185336049,4.760692464358452,1.0263034623217924,1.8407230142566193,63.7833401221996,0.10692464358452139,,UNKNOWN,UNKNOWN,UNKNOWN,
Z50LZV,NJ,PAS,8858313793,2021-07-14,02:46A,FIRE HYDRANT,115.0,60.0,18.129699999999982,0.09,201.25599999999994,0.0,075,Brooklyn,TRAFFIC,UNKNOWN,2022-07-28
LRX9712,NY,PAS,5701185941,2024-11-14,10:38A,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
HFJ5221,NY,PAS,5701185849,2024-11-14,10:31A,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,HEARING HELD-GUILTY,
KMK2230,NY,PAS,5701186090,2024-11-14,10:51A,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
LWM8927,NY,PAS,4965844725,2025-09-23,06:14P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,50.0,0.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KFT2030,NY,PAS,4965844567,2025-09-23,06:09P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,25.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
GDU9111,NY,PAS,4965451065,2025-09-19,08:08P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KSC1023,NY,PAS,9196198801,2025-04-18,04:11P,FIRE HYDRANT,115.0,0.0,0.0,0.0,115.0,0.0,028,Manhattan,TRAFFIC,UNKNOWN,
KYR6751,NY,PAS,9194108596,2025-04-03,08:12A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,025,Manhattan,TRAFFIC,UNKNOWN,
R88PUM,NJ,PAS,9194108791,2025-04-03,09:54A,NO STANDING-DAY/TIME LIMITS,115.0,0.0,0.0,0.0,115.0,0.0,023,Manhattan,TRAFFIC,UNKNOWN,
79727NC,NY,COM,4939786160,2025-03-11,01:32P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KYK5653,NY,PAS,4939786274,2025-03-11,01:35P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LTE1042,NY,PAS,2023741695,2025-04-10,07:52A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,071,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
TJH2288,VA,PAS,5701186179,2024-11-14,11:01A,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
FAZ7711,NY,PAS,5701186234,2024-11-14,11:10A,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
45912MD,NY,COM,5701186295,2024-11-14,11:24A,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
JHF4655,NY,PAS,5707328981,2025-11-04,04:48P,MTA CAMERA VIOLATION - DOUBLE PARKING,150.0,0.0,0.0,0.0,201.25599999999994,0.0,000,Manhattan,TRANSIT AUTHORITY,UNKNOWN,
KKY8747,NY,PAS,4966012030,2025-09-24,03:06P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
51345NE,NY,COM,4966012041,2025-09-24,03:06P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,HEARING HELD-GUILTY REDUCTION,
JFW7655,NY,PAS,9196198825,2025-04-18,05:23P,NO PARKING-DAY/TIME LIMITS,60.0,0.0,0.0,0.0,60.0,0.0,028,Manhattan,TRAFFIC,UNKNOWN,
KNU9633,NY,PAS,4965844944,2025-09-23,06:22P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
JKW5916,NY,PAS,4941182303,2025-03-23,12:54A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KGS5621,NY,PAS,9194108961,2025-04-04,08:06A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,019,Manhattan,TRAFFIC,UNKNOWN,
LKB4070,NY,PAS,9194109060,2025-04-04,09:21A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,019,Manhattan,TRAFFIC,UNKNOWN,
N25SFH,NJ,PAS,4939786626,2025-03-11,01:52P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
FMT7377,NY,PAS,4939786535,2025-03-11,01:47P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
EDB9160,NY,PAS,4939208102,2025-03-06,02:05P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
T123429C,NY,OMT,4939786511,2025-03-11,01:47P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Manhattan,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
AU87545,CT,PAS,4939786810,2025-03-11,01:56P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,HEARING HELD-GUILTY,
KLT7871,NY,PAS,2023741713,2025-04-10,07:54A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,071,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
LNB3483,NY,PAS,2023746346,2025-04-07,11:50A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,050,Bronx,DEPARTMENT OF SANITATION,UNKNOWN,
LBJ7608,NY,PAS,2023746541,2025-04-08,11:48A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,050,Bronx,DEPARTMENT OF SANITATION,UNKNOWN,
KUP4205,NY,PAS,5707329018,2025-11-04,04:49P,MTA CAMERA VIOLATION - DOUBLE PARKING,150.0,0.0,0.0,0.0,201.25599999999994,0.0,000,Manhattan,TRANSIT AUTHORITY,UNKNOWN,
EUL7240,NY,PAS,4939208540,2025-03-06,02:10P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
JMC8790,NY,PAS,4965845043,2025-09-23,06:26P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LSJ5688,NY,PAS,4965451399,2025-09-19,08:29P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
EUL7240,NY,PAS,4939208760,2025-03-06,02:12P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LZH7922,NY,PAS,4966012090,2025-09-24,03:06P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
JJK6461,NY,PAS,4926474281,2024-11-17,04:23P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,2.33,0.03,77.3,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,2025-02-06
KTB6123,NY,PAS,4932526908,2025-01-01,10:50A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,1.34,0.26,76.08,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,2025-03-27
KXS5304,NY,PAS,4932526740,2025-01-01,10:45A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,1.08,0.13,75.95,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,2025-03-27
LRL8214,NY,PAS,9196199453,2025-04-22,01:49P,FIRE HYDRANT,115.0,0.0,0.0,0.0,115.0,0.0,025,Manhattan,TRAFFIC,UNKNOWN,
T112118C,NY,OMT,4049629628,2025-11-18,07:35P,BUS LANE VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LHB1567,NY,PAS,2023747200,2025-04-11,09:53A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,050,Bronx,DEPARTMENT OF SANITATION,UNKNOWN,
HYG5293,NY,PAS,5701186623,2024-11-14,11:58A,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
HEG1507,NY,PAS,5701186532,2024-11-14,11:53A,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
LGF6471,NY,PAS,2023748768,2025-04-11,10:00A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,072,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
LLC7954,NY,PAS,4941182595,2025-03-23,01:03A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
J59SNN,NJ,PAS,4939208618,2025-03-06,02:11P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Manhattan,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
JBN2121,NY,PAS,4939208722,2025-03-06,02:12P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KXB2061,NY,PAS,4939208990,2025-03-06,02:15P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LGV6429,NY,PAS,4939209234,2025-03-06,02:18P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
AMH6879,NY,PAS,4966012107,2025-09-24,03:07P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
GFW8960,NY,PAS,4938019231,2025-02-23,03:19P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LLL5112,NY,PAS,4941183095,2025-03-23,01:13A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
Z303VF,FL,PAS,5701187100,2024-11-14,12:18P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,TRANSIT AUTHORITY,UNKNOWN,
TER6108,VA,PAS,4941182881,2025-03-23,01:09A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
NORBEYR,NY,SRF,4966012144,2025-09-24,03:08P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
TONYBENZ,NY,SRF,4939787746,2025-03-11,02:13P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
ENJ7519,NY,PAS,4939787357,2025-03-11,02:06P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
D96VDX,NJ,PAS,2023748872,2025-04-12,12:36P,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,072,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
59AWJH,FL,PAS,2023749086,2025-04-15,10:08A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,072,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
IMLW24,NJ,PAS,2023752292,2025-04-15,01:15A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,084,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
T130107C,NY,OMT,4939209611,2025-03-06,02:23P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KJR6456,NY,PAS,4966012211,2025-09-24,03:09P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
JED3268,NY,PAS,4966012223,2025-09-24,03:10P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LER6494,NY,PAS,4966012200,2025-09-24,03:09P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KVN4905,NY,PAS,5701187664,2024-11-14,12:59P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,Staten Island,TRANSIT AUTHORITY,UNKNOWN,
KPH3714,NY,PAS,5701187524,2024-11-14,12:47P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
LRC8134,NY,PAS,5701188164,2024-11-14,01:39P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
LNE1054,NY,PAS,9196201459,2025-04-22,05:26P,BIKE LANE,115.0,0.0,0.0,0.0,115.0,0.0,028,Manhattan,TRAFFIC,UNKNOWN,
KDN3369,NY,PAS,4939209428,2025-03-06,02:20P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,25.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,ADMIN REDUCTION,
T658904C,NY,OMT,4049629690,2025-11-19,08:21A,BUS LANE VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LAA4017,NY,PAS,4939787886,2025-03-11,02:17P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
AR90950,CT,PAS,2023754276,2025-04-10,11:09A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,079,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
KDV4571,NY,PAS,4939209430,2025-03-06,02:20P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
1XYF87,MA,PAS,4840121096,2023-05-08,01:31P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,15.58,0.06,90.52,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,2023-08-03
104AL,NY,ORG,4965451727,2025-09-19,08:56P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
XFD9777,VA,PAS,9194109187,2025-04-04,11:10A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,019,Manhattan,TRAFFIC,UNKNOWN,
KPH3443,NY,PAS,4939788260,2025-03-11,02:23P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LVBULLYS,NY,SRF,4939788404,2025-03-11,02:26P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KZX3969,NY,PAS,4939210078,2025-03-06,02:28P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
JRJ1495,NY,PAS,4939788350,2025-03-11,02:25P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KHL4543,NY,PAS,2023756066,2025-04-16,07:51A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,049,Bronx,DEPARTMENT OF SANITATION,UNKNOWN,
AHY7267,NY,PAS,2023758634,2025-04-11,08:26A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,094,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
LSX3280,NY,OMS,9179901529,2025-01-16,12:38P,NO STANDING-EXC. TRUCK LOADING,95.0,0.0,0.0,0.0,95.0,0.0,112,Queens,TRAFFIC,UNKNOWN,
HLP2198,NY,PAS,4939209970,2025-03-06,02:27P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
74AYJC,FL,PAS,4939210212,2025-03-06,02:29P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
BWW4809,NY,PAS,4939209982,2025-03-06,02:27P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KKF4713,NY,PAS,4939210170,2025-03-06,02:29P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LHR8965,NY,OMS,5707329262,2025-11-04,04:59P,MTA CAMERA VIOLATION - DOUBLE PARKING,150.0,0.0,0.0,0.0,201.25599999999994,0.0,000,Manhattan,TRANSIT AUTHORITY,UNKNOWN,
LKT4029,NY,PAS,2023758890,2025-04-15,11:41A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,094,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
5ER518,MA,PAS,9196202014,2025-04-26,07:46A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,033,Manhattan,TRAFFIC,UNKNOWN,
KSP9286,NY,PAS,2023764350,2025-04-11,09:14A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,076,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
JBH2143,NY,PAS,5701188980,2024-11-14,02:27P,NO STANDING-OFF-STREET LOT,100.0,0.0,0.0,0.0,100.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
K46UXH,NJ,PAS,5701189028,2024-11-14,02:30P,NO STANDING-OFF-STREET LOT,150.0,0.0,0.0,0.0,150.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
HXZ9983,NY,PAS,5701189132,2024-11-14,02:36P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,TRANSIT AUTHORITY,UNKNOWN,
XHHP93,NJ,PAS,9196202385,2025-04-29,10:12A,NO STANDING-DAY/TIME LIMITS,115.0,0.0,0.0,0.0,115.0,0.0,033,Manhattan,TRAFFIC,UNKNOWN,
Y204833C,NY,OMT,5701188930,2024-11-14,02:23P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,TRANSIT AUTHORITY,UNKNOWN,
T644364C,NY,OMT,4941183836,2025-03-23,01:31A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
JBT4722,NY,PAS,4939210534,2025-03-06,02:33P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LDR7447,NY,PAS,4965451820,2025-09-19,09:07P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
W52JHZ,NJ,PAS,8571508150,2018-12-14,07:40A,NO STANDING-COMM METER ZONE,115.0,60.0,18.129699999999982,0.0,201.25599999999994,0.0,018,Manhattan,TRAFFIC,UNKNOWN,2019-04-04
LPW9434,NY,PAS,5701189510,2024-11-14,03:04P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
S65HDF,NJ,PAS,4049629860,2025-11-19,11:14A,BUS LANE VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Manhattan,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
HTU9641,NY,PAS,5701189170,2024-11-14,02:39P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
LLZ9623,NY,PAS,9194109758,2025-04-07,07:11A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,024,Manhattan,TRAFFIC,UNKNOWN,
JFH8330,NY,PAS,4966012454,2025-09-24,03:11P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LKR1028,NY,PAS,4939788921,2025-03-11,02:40P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LEL1815,NY,PAS,4931802400,2024-12-29,12:23P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
